id_n	name_s
187	international conference on biomedical electronics and devices
1396	international conference on systems
1890	IEEE Transactions on Control Systems and Technology
1277	conference on decision and control
1868	Real-time Systems
1353	IEEE Transactions on Aerospace and Electronic Systems
1887	IEEE Transactions on Evolutionary Computation
1096	international conference on networking
2870	Journal of Robotic Systems
2209	Neural Processing Letters
2162	International Journal of Modelling
1743	Neural Computation
469	Computers & Chemical Engineering
1732	The International Journal of Robotics Research
1073	Annual Reviews in Control
1748	Robotica
136	Journal of Intelligent Manufacturing
2751	biomedical engineering and informatics
325	Artificial Intelligence
1446	Web Intelligence and Agent Systems: An International Journal
385	international conference on machine learning and applications
760	International Journal of Speech Technology
1344	Ai & Society
2556	Behaviour & Information Technology
2211	International Journal of Computational Intelligence Systems
2044	Digital Signal Processing
1793	international symposium on chinese spoken language processing
2623	IEEE Transactions on Audio
221	international conference on neural information processing
1779	IEEE Signal Processing Letters
3682	spoken language technology workshop
1680	IEEE Transactions on Image Processing
1616	computer and information technology
1433	EURASIP Journal on Advances in Signal Processing
749	non-linear speech processing
2723	IEEE Transactions on Acoustics
1591	consumer communications and networking conference
674	Signal Processing
1185	ieee international conference on pervasive computing and communications
574	IEEE MultiMedia
3434	International Journal of Semantic Computing
465	advances in multimedia
1451	IEEE Pervasive Computing
1662	networked computing and advanced information management
1902	computer science and information engineering
3692	mobile and ubiquitous multimedia
2589	international conference on innovative computing
996	communication systems and networks
1771	intelligent user interfaces
726	international conference on networking
1583	international conference on multimodal interfaces
835	international conference for young computer scientists
113	information security
1140	pacific rim conference on multimedia
120	international conference on intelligent robotics and applications
3567	cyber-enabled distributed computing and knowledge discovery
2494	Quality and Reliability Engineering International
2914	international conference on e-business and e-government
2728	international conference on distributed smart cameras
1669	IEEE Transactions on Geoscience and Remote Sensing
3657	virtual reality continuum and its applications in industry
1455	Neural Computing and Applications
1703	International Journal of Multimedia Information Retrieval
1156	Information Systems Frontiers
1609	Computers in Industry
1086	Signal Processing-image Communication
1217	Journal of Visual Communication and Image Representation
2471	quality of multimedia experience
298	advanced concepts for intelligent vision systems
272	Journal of Machine Learning Research
2148	IEEE Transactions on Multimedia
1338	Vlsi Design
1874	Frontiers of Computer Science in China
793	Remote Sensing
1973	International Journal of Control
1568	IEEE Transactions on Circuits and Systems Ii-express Briefs
1877	IEEE Transactions on Vehicular Technology
2315	International Journal of Computer Integrated Manufacturing
2324	Engineering With Computers
661	fuzzy systems and knowledge discovery
2519	communications and mobile computing
1445	high performance computing and communications
1596	international conference on application of concurrency to system design
3659	electronic and mechanical engineering and information technology
997	integrated formal methods
2476	american control conference
1320	IEEE Transactions on Reliability
1496	international conference on control
656	workshop on knowledge discovery and data mining
3986	pacific-asia workshop on computational intelligence and industrial application
3661	international conference on education technology and computer
1613	international conference on parallel and distributed systems
2565	international conference on image and graphics
1921	IEEE Communications Letters
1220	Iet Communications
343	Computer-aided Design
2031	Displays
3144	service-oriented computing and applications
2692	Journal of Electrical and Computer Engineering
2327	IEICE Electronics Express
3608	International Journal of Web and Grid Services
2522	field programmable custom computing machines
372	international conference on swarm intelligence
1238	arXiv: Machine Learning
806	advanced parallel programming technologies
952	grid computing
1225	computer
297	international conference on e-learning and games
1008	unifying theories of programming
3292	robotics automation and mechatronics
40	formal modeling and analysis of timed systems
3560	international conference on networking sensing and control
1968	database technology and applications
1381	international geoscience and remote sensing symposium
2379	IEEE Transactions on Intelligent Transportation Systems
551	Multimedia Systems
755	The Visual Computer
4068	international conference on wireless and mobile communications
539	field-programmable logic and applications
2793	reconfigurable computing and fpgas
195	ad hoc networks
1243	Image and Vision Computing
427	iberoamerican congress on pattern recognition
1780	digital systems design
2449	reconfigurable communication centric systems on chip
94	international conference on wireless networks
278	Sigmod Record
4915	The Vldb Journal
1061	Proceedings of The Vldb Endowment
1195	ACM Transactions on Database Systems
196	database systems for advanced applications
1271	mobile data management
1068	geographic information retrieval
861	arXiv: Databases
2790	IEEE Cloud Computing
2906	international conference on mobile and ubiquitous systems networking and services
1180	international database engineering and applications symposium
31	IEEE Data(base) Engineering Bulletin
317	statistical and scientific database management
36	conference on management of data
44	recent advances in natural language processing
3322	semantics
1368	Rundbrief Der Gi-fachgruppe 5.10 Informationssystem-architekturen
694	Annals of Mathematics and Artificial Intelligence
689	Spring
3792	data engineering for wireless and mobile access
1891	data management on new hardware
3880	Synthesis Lectures on Data Management
1286	international conference on mobile and ubiquitous systems: networking and services
3427	Sigspatial Special
1427	Journal of Database Management
337	international conference on conceptual modeling
894	Datenbank Rundbrief
1255	web and wireless geographical information systems
1723	ACM Sigmod Digital Review
1227	asia pacific web conference
1283	Journal of Computer Science and Technology
318	european symposium on research in computer security
1256	Ai Communications
32	artificial intelligence in medicine in europe
1037	International Journal of Human-computer Studies \/ International Journal of Man-machine Studies
714	Journal of Artificial Societies and Social Simulation
2115	Games and Economic Behavior
790	european semantic web conference
1823	Advances in Complex Systems
1957	Journal of Web Semantics
1324	cluster computing and the grid
808	Artificial Life
101	principles of knowledge representation and reasoning
2364	Constraints - An International Journal
3585	IEEE Transactions on Autonomous Mental Development
1824	International Journal of Social Robotics
1698	Biological Cybernetics
3335	International Journal of Humanoid Robotics
2998	IEEE Intelligent Transportation Systems Magazine
2164	international conference on autonomic computing
3669	International Journal of Electronic Healthcare
170	european conference on information systems
1584	Journal of Organizational Computing and Electronic Commerce
639	ACM Sigmis Database
608	Management Information Systems Quarterly
39	Communications of The Ais
1328	Information Technology & People
1656	Information Systems Journal
1822	Information & Management
1441	Information Systems Research
377	Journal of Strategic Information Systems
2419	IEEE Transactions on Engineering Management
1579	SIAM Journal on Discrete Mathematics
311	Discrete Mathematics & Theoretical Computer Science
877	Discrete Optimization
442	European Journal of Combinatorics
457	Journal of Global Optimization
1337	Electronic Notes in Discrete Mathematics
1187	Networks
2060	International Journal of Bifurcation and Chaos
900	Numerical Algorithms
3429	Ima Journal of Mathematical Control and Information
949	international conference on applications of declarative programming and knowledge management
1624	ACM Sigcas Computers and Society
771	Acta Informatica
1500	advanced visual interfaces
273	symposium on the theory of computing
926	symposium on principles of database systems
1171	international conference on database theory
206	data warehousing and knowledge discovery
2612	Advances in Software Engineering
374	international conference on evaluation of novel approaches to software engineering
1553	agent and multi-agent systems: technologies and applications
1087	distributed multimedia systems
3181	cooperative and human aspects of software engineering
3448	Differential Geometry and Its Applications
3848	ACM Standardview
1490	ieee international software metrics symposium
3774	International Journal of Open Source Software and Processes
3063	software engineering and advanced applications
95	product focused software process improvement
1432	Journal of Programming Languages
78	international conference on hybrid learning and education
871	quality of information and communications technology
1801	international conference on model driven engineering and software development
1016	enterprise engineering working conference
762	Innovations in Systems and Software Engineering
3154	international conference on software engineering advances
2278	International Journal of Web Portals
1543	model based methodologies for pervasive and embedded software
2985	engineering of computer based systems
1023	requirements engineering foundation for software quality
450	computer supported cooperative work in design
167	conferencia iberoamericana de software engineering
651	symposium on search based software engineering
2026	IEEE Journal of Solid-state Circuits
842	international conference on cryptology in india
2024	asia-pacific services computing conference
3884	european solid state circuits conference
490	computer assisted radiology and surgery
2323	nano/micro engineered and molecular systems
2777	ieee international conference on automatic face and gesture recognition
2244	IEEE Signal Processing Magazine
779	grid and cooperative computing
2866	computational sciences and optimization
953	Science in China Series F: Information Sciences
3383	Evolutionary Intelligence
3125	Journal of Communications
2330	workshop on applications of computer vision
186	international conference of fuzzy information and engineering
145	international conference on algorithms and architectures for parallel processing
1883	software engineering research and applications
408	machine learning and data mining in pattern recognition
2944	International Journal of Biomedical Imaging
3593	International Journal of Computational Science and Engineering
2780	brazilian symposium on neural networks
483	computational intelligence and games
1864	Transactions of The Society for Computer Simulation International
3126	intelligent systems design and applications
1987	International Journal of Web Engineering and Technology
1253	Advanced Engineering Informatics
1893	International Journal of Knowledge Engineering and Soft Data Paradigms
1462	Journal of Heuristics
3522	International Journal of Computational Intelligence and Applications
3685	Artificial Intelligence in Engineering
2412	Journal of Experimental and Theoretical Artificial Intelligence
1456	Multiagent and Grid Systems
1119	International Journal of Knowledge-based and Intelligent Engineering Systems
728	european conference on artificial life
1483	international conference on case based reasoning
684	knowledge science engineering and management
1120	Journal of Information Technology
1795	Organization Science
2659	Information Management & Computer Security
930	Theory of Computing
352	foundations of computer science
3165	data management for sensor networks
1067	Journal of Algorithms
117	Electronic Colloquium on Computational Complexity
1125	scandinavian workshop on algorithm theory
929	workshop on internet and network economics
436	foundations of software technology and theoretical computer science
1141	computer science symposium in russia
388	latin american symposium on theoretical informatics
691	symposium on theoretical aspects of computer science
3184	Information Storage and Retrieval
2376	Journal of Documentation
706	Journal of Automated Reasoning
492	automated technology for verification and analysis
2976	computer systems and technologies
434	international conference on formal engineering methods
1647	Physical Review E
2501	Entropy
2152	Siam Journal on Optimization
629	Computational Statistics & Data Analysis
1291	International Journal of Applied Earth Observation and Geoinformation
2167	Computers in Biology and Medicine
1689	computer-based medical systems
833	neural information processing systems
1429	Computational Management Science
666	multiple criteria decision making
1675	European Journal of Control
1318	PLOS ONE
260	pacific-asia conference on knowledge discovery and data mining
716	mining and learning with graphs
612	pattern recognition in bioinformatics
918	arXiv: Optimization and Control
1831	rapid system prototyping
2122	International Journal of Embedded Systems
1699	Integration
1594	workshops on enabling technologies: infrastracture for collaborative enterprises
1962	application specific systems architectures and processors
1690	ACM Transactions on Internet Technology
576	Scientific Annals of Cuza University
1012	SIAM Journal on Matrix Analysis and Applications
2558	Internet Research
1224	Mathematical Programming
1550	First Monday
1517	design and diagnostics of electronic circuits and systems
3570	conference on computer as a tool
1215	Journal of Computational Biology
1377	arXiv: Systems and Control
1645	SIAM Journal on Scientific Computing
1929	Briefings in Bioinformatics
1416	Scientometrics
885	Lecture Notes in Control and Information Sciences
2403	International Journal of Computational Biology and Drug Design
3745	international joint conferences on bioinformatics
2126	Siam Review
945	research in computational molecular biology
1948	Systems & Control Letters
1398	Numerische Mathematik
1597	computer based medical systems
2848	Journal of Mathematical Psychology
412	hellenic conference on artificial intelligence
663	Discrete Event Dynamic Systems
42	Revista Iberoamericana De Tecnologías Del Aprendizaje
621	computer aided systems theory
1048	international workshop on digital watermarking
766	robotics science and systems
2431	service oriented software engineering
3702	wireless network security
2271	IEEE Transactions on Services Computing
1925	ACM Transactions on Information and System Security
2608	annual software engineering workshop
1827	high assurance systems engineering
3590	Advances in Adaptive Data Analysis
1989	international conference on engineering of complex computer systems
82	Theoretical Informatics and Applications
2747	sensor mesh and ad hoc communications and networks
1176	software engineering theory and practice
261	artificial intelligence and computational intelligence
247	conference of the centre for advanced studies on collaborative research
1657	The Journal of Object Technology
460	arXiv: Social and Information Networks
1365	international conference on biometrics
376	asia-pacific web conference
359	asian conference on computer vision
3753	International Journal of Central Banking
1926	Electronics Letters
1340	geometric modeling and processing
807	advanced video and signal based surveillance
2357	IET Biometrics
2503	Journal of Sensors
2434	world haptics conference
2250	IEEE Transactions on Robotics
2293	IEEE Transactions on Biomedical Engineering
2241	IEEE Transactions on Haptics
2063	Medical & Biological Engineering & Computing
597	Teleoperators and Virtual Environments
1503	Theory and Applications of Categories
462	Journal of the American Medical Informatics Association
1774	ACM Transactions on Speech and Language Processing
1757	ACM Transactions on Knowledge Discovery From Data
3727	conference on computers and accessibility
1566	logic-based program synthesis and transformation
535	Journal of Functional and Logic Programming
497	Theory and Practice of Logic Programming
767	learning and intelligent optimization
742	international symposium on functional and logic programming
630	inductive logic programming
570	integration of ai and or techniques in constraint programming
542	principles and practice of constraint programming
972	international conference on information visualization theory and applications
1235	pacific conference on computer graphics and applications
1054	ieee virtual reality conference
1644	eurographics symposium on rendering techniques
3758	spring conference on computer graphics
1640	computer graphics international
3706	applied perception in graphics and visualization
3687	virtual reality software and technology
3365	International Journal of Shape Modeling
1663	Journal of Visualization and Computer Animation
2391	ACM Journal on Computing and Cultural Heritage
560	graphics interface
248	medical image computing and computer assisted intervention
265	european conference on research and advanced technology for digital libraries
1547	eurographics workshop on parallel graphics and visualization
893	ACM Transactions on Graphics
2202	International Journal of Web-based Learning and Teaching Technologies
235	arXiv: Human-Computer Interaction
2193	International Journal of Advanced Computer Science and Applications
2223	International Journal of Technology and Human Interaction
2076	Journal of Enterprise Information Management
1356	Ibis
722	Praxis Der Wirtschaftsinformatik
2446	Business Process Management Journal
744	Emisa Forum
1939	Information Systems Management
2194	Journal of Information Science
867	trust and privacy in digital business
2174	International Journal of Information Technologies and Systems Approach
1768	Information Resources Management Journal
1050	digital image computing: techniques and applications
1898	International Journal of Computer Processing of Languages
1539	source code analysis and manipulation
192	Acta Cybernetica
618	International Journal of Medical Informatics
1343	intelligent agents
1452	Higher-order and Symbolic Computation \/ Lisp and Symbolic Computation
2693	International Journal of Intelligent Systems in Accounting
214	Applied Informatics
2447	generative programming and component engineering
470	formal techniques for networked and distributed systems
188	formal techniques for (networked and) distributed systems
2624	autonomic computing and communication systems
1450	International Journal of Autonomous and Adaptive Communications Systems
2227	international symposium on information theory and its applications
2724	J3ea
854	workshop on algorithms and computation
163	international conference on image analysis and processing
1734	information sciences
401	distributed computing in sensor systems
787	scandinavian conference on image analysis
2425	picture coding symposium
3382	Bioimaging
74	The International Journal of Computers
2172	International Journal of Image and Graphics
530	Journal of Mathematical Imaging and Vision
1788	agent-directed simulation
631	theory and practice of digital libraries
843	Journal of Philosophical Logic
3654	IEEE Transactions on Electronic Computers
1132	international conference on knowledge engineering and ontology development
1151	international joint conference on knowledge discovery
1136	australian software engineering conference
2819	symposium on web systems evolution
1661	predictive models in software engineering
2146	PeerJ
2398	international joint conference on knowledge discovery knowledge engineering and knowledge management
4818	signal image technology and internet based systems
3531	requirements engineering
1170	international symposium on software testing and analysis
2068	Circuits Systems and Signal Processing
2310	ACM Transactions on Software Engineering and Methodology
875	Journal of Chemical Information and Modeling
1860	component based software engineering
3778	international conference on automation and logistics
626	Computer Supported Cooperative Work
49	european conference on computer supported cooperative work
1314	Library Trends
229	Scandinavian Journal of Information Systems
1745	conference on risks and security of internet and systems
50	security and privacy in mobile information and communication systems
785	formal methods for open object-based distributed systems
1794	location- and context-awareness
241	international conference on pervasive computing
1289	Electronic Commerce Research and Applications
3742	digital interactive media in entertainment and arts
2529	international conference on pervasive services
1476	location  and context awareness
3748	vehicular networking conference
3738	international conference on mobile technology applications and systems
817	Cluster Computing
1305	high performance distributed computing
2101	Journal of Simulation
157	parallel processing and applied mathematics
1313	Computer Science - Research and Development
3977	many task computing on grids and supercomputers
3262	ACM Crossroads Student Magazine
1207	international conference on pattern recognition applications and methods
919	graphics recognition
378	international conference on case-based reasoning
578	international conference on agents and artificial intelligence
1740	Knowledge Engineering Review
1038	Mathematical Methods of Operations Research
1358	Künstliche Intelligenz
1415	practical aspects of knowledge management
1804	knowledge acquisition modeling and management
2504	international conference on global software engineering
1865	software visualization
3157	international conference on software testing
422	international conference on knowledge capture
763	knowledge acquisition
1796	Annals of Software Engineering
1532	task models and diagrams for user interface design
2531	Topics in Cognitive Science
57	international symposium on bioinformatics research and applications
1072	Journal of Computational and Applied Mathematics
3255	Asia-Pacific Journal of Operational Research
63	pacific rim international conference on artificial intelligence
2507	Online Information Review
1480	Computational Biology and Chemistry
1323	Computer Aided Geometric Design
3090	Biodata Mining
2950	international conference on frontiers in handwriting recognition
1832	European Transactions on Telecommunications
764	computer science and software engineering
1181	Pervasive and Mobile Computing
2475	Industrial Robot-an International Journal
3707	architectures for networking and communications systems
2047	ACM Transactions on Autonomous and Adaptive Systems
3501	Database
863	international conference on informatics in control automation and robotics
1045	intelligence and security informatics
2803	Eurasip Journal on Audio
3390	frontier of computer science and technology
1362	Complexity
320	next generation information technologies and systems
287	Journal of Chinese Language and Computing
702	iasted international multi-conference on wireless and optical communications
1913	Siam Journal on Applied Mathematics
2360	Computer Science Education
1857	symposium on computer arithmetic
1784	Finite Fields and Their Applications
1004	applied cryptography and network security
334	privacy enhancing technologies
1772	Production Engineering
825	theorem proving with analytic tableaux and related methods
1458	Journal of Computer Security
92	european public key infrastructure workshop
1501	owl experiences and directions
330	advances in modal logic
1573	Journal of Logic
127	network and distributed system security symposium
2287	International Journal of Digital Earth
2020	Journal of Applied Logic
878	european conference on symbolic and quantitative approaches to reasoning and uncertainty
649	artificial intelligence methodology systems applications
204	conference on automated deduction
244	computational models of argument
52	non-monotonic reasoning
3837	Revue Dintelligence Artificielle
739	uncertainty in artificial intelligence
973	Studia Logica
1150	rewriting techniques and applications
809	conference on communication networks and services research
2818	world of wireless
3690	mobility management and wireless access
1903	mobile and wireless communication networks
142	international conference on principles of distributed systems
1491	international conference on model-driven engineering and software development
1248	international conference on sensor networks
53	doctoral conference on computing
1954	Journal of Ambient Intelligence and Smart Environments
1562	Computer Science and Information Systems
1990	Enterprise Information Systems
1842	Journal of Internet and Enterprise Management
433	international conference on e business
1265	Journal of Computer Applications in Technology
2389	International Journal of Technology Management
3666	document engineering
2562	International Journal of Web Information Systems
659	cooperative design visualization and engineering
687	E-learning
3552	International Journal of Electronic Business
1367	Poiesis & Praxis
1409	European Journal of Information Systems
1339	electronic commerce
1311	Datenschutz Und Datensicherheit - Dud
1606	high-assurance systems engineering
321	Software Testing
266	automation
693	information and communication technologies and accessibility
1650	european dependable computing conference
2430	latin american symposium on dependable computing
3709	international conference on supporting group work
302	Journal of Management Information Systems
958	International Journal of Information Management
1316	International Journal on It\/business Alignment and Governance
665	Mis Quarterly Executive
1089	International Journal of It Standards and Standardization Research
2046	Information Economics and Policy
3725	pervasive technologies related to assistive environments
3565	european conference on circuit theory and design
730	conference on email and anti-spam
1996	ACM Transactions on Accessible Computing
1264	conference on image and video retrieval
1575	Proceedings of the IEEE
3815	human language technology
404	international symposium/conference on music information retrieval
594	australian joint conference on artificial intelligence
1148	Security Informatics
1414	workshop on information technologies and systems
3658	acm ieee joint conference on digital libraries
419	americas conference on information systems
1090	acm/ieee joint conference on digital libraries
3739	The Artist and Journal of Home Culture
1571	Management Science
3749	ACM Transactions on Computing Education \/ ACM Journal of Educational Resources in Computing
264	Information Technology & Management
2707	Program: Electronic Library and Information Systems
1786	International Journal on Digital Libraries
718	D-lib Magazine
1569	Journal of Computer-Mediated Communication
549	international conference on asian digital libraries
2650	International Journal of Information Technology and Management
306	pacific asia workshop on intelligence and security informatics
461	international workshop on fuzzy logic and applications
1109	Programming and Computer Software
677	energy minimization methods in computer vision and pattern recognition
493	international conference on reliable software technologies
121	international conference on model transformation
1914	Journal of the Brazilian Computer Society
1116	quality of software architectures
138	Soft Computing
2362	Journal of Graph Algorithms and Applications
1425	algorithmic approaches for transportation modeling
1551	security and cryptography for networks
1443	arXiv: Discrete Mathematics
710	arXiv: Multimedia
660	graph drawing
84	canadian conference on computational geometry
784	symposium on computational geometry
1275	International Journal of Computational Geometry and Applications
438	Discrete and Computational Geometry
3665	workshop on privacy in the electronic society
1714	Computational Geometry: Theory and Applications
209	symposium on geometry processing
2913	computational aspects of social networks
1021	arXiv: Computational Geometry
653	algorithm engineering and experimentation
346	security and privacy in communication networks
1872	Parallel Processing Letters
1935	symposium on access control models and technologies
956	Sigact News
1930	ACM Journal of Experimental Algorithms
205	integer programming and combinatorial optimization
1064	workshop on graph theoretic concepts in computer science
1388	Mathematical Logic Quarterly
995	Procesamiento Del Lenguaje Natural
246	international symposium on environmental software systems
657	brazilian symposium on artificial intelligence
2488	software - science
1838	international conference on music and artificial intelligence
1266	Autonomous Agents and Multi-Agent Systems
1875	wireless on demand network systems and service
1941	IEEE Transactions on Industrial Informatics
452	intelligent virtual agents
1475	international symposium on wireless communication systems
1984	IEEE Journal on Emerging and Selected Topics in Circuits and Systems
555	wireless algorithms systems and applications
333	International Journal of Parallel Programming
1454	Journal of Systems Science & Complexity
1410	Computer Physics Communications
1630	arXiv: Statistics Theory
1767	International Journal of Online Engineering
303	medical image computing and computer-assisted intervention
1123	quantitative evaluation of systems
1623	international symposium on robotics
2467	network computing and applications
3002	Netnomics
3699	mobile ad hoc networking and computing
1435	web search and data mining
1933	Ecological Informatics
2285	personal indoor and mobile radio communications
1655	IEEE Transactions on Wireless Communications
3364	International Journal of Wireless and Mobile Computing
2502	Micromachines
2093	Journal of Software
2599	BMC Medical Imaging
3764	pacific-asia conference on circuits
644	arXiv: Computer Science and Game Theory
315	Annals of Operations Research
1053	computer games
3400	International Journal of Computing Science and Mathematics
1618	international symposium on performance analysis of systems and software
1937	ACM Sigarch Computer Architecture News
1236	conference on information sciences and systems
2206	Entertainment Computing
3209	Advances in Human-computer Interaction
1352	Journal of Digital Imaging
1660	Optimization Methods & Software
2212	International Journal of Distance Education Technologies
855	international conference on network protocols
617	Performance Evaluation
2689	BMC Genomics
2872	Annals of Gis \/ Geographic Information Sciences
2131	acm/ieee international conference on mobile computing and networking
2535	Expert Systems
1881	symposium on computer architecture and high performance computing
2474	The Electronic Library
2253	international performance computing and communications conference
3472	International Journal of Internet Protocol Technology
2934	computer-aided design and computer graphics
1700	parallel and distributed computing: applications and technologies
1386	Reliability Engineering & System Safety
738	International Journal of Wireless Information Networks
2322	International Journal of Swarm Intelligence Research
2350	industrial engineering and engineering management
3941	international conference on e business engineering
2298	IEEE Wireless Communications Letters
2282	Kybernetes
859	IEEE Design & Test of Computers
1946	performance evaluation methodolgies and tools
2396	College & Research Libraries
3674	Mobile Computing and Communications Review
1649	Journal of the Operational Research Society
1809	IEICE Transactions on Electronics
3765	Journal of Software Engineering and Applications
1541	Journal of Computer-aided Molecular Design
2746	workshop on software and performance
2374	wireless and optical communications conference
1047	Physical Communication
2081	information theory and applications
1705	document recognition and retrieval
305	adaptive agents and multi agents systems
87	artificial intelligence in education
590	international conference on e learning and games
2258	International Journal of Interdisciplinary Telecommunications and Networking
668	passive and active network measurement
943	international conference on cloud computing and services science
391	international multiconference of engineers and computer scientists
748	Distributed and Parallel Databases
655	international conference on bioinformatics
365	german conference on bioinformatics
2294	Human Factors
1777	Journal of the Acoustical Society of America
2318	ACM Transactions on Computer-Human Interaction
207	international conference on health informatics
1370	symposium on languages
998	discourse anaphora and anaphor resolution colloquium
341	international conference on weblogs and social media
2255	International Journal of Information Security and Privacy
709	Journal of Symbolic Logic
178	Journal of Digital Information Management
60	working conference on virtual enterprises
3798	advances in computer-human interaction
1077	power and timing modeling optimization and simulation
1330	SIAM Journal on Numerical Analysis
2510	Journal of Field Robotics
2554	Frontiers in Neurorobotics
2637	computational intelligence in robotics and automation
1312	international conference on research and education in robotics
1966	Frontiers in Neuroinformatics
371	parallel problem solving from nature
2491	IEEE Computational Intelligence Magazine
2220	Intelligent Service Robotics
2195	Medical Image Analysis
675	international conference on legal knowledge and information systems
62	Robot
2333	wireless and mobile computing
2619	International Journal of Web & Semantic Technology
77	intelligent data analysis
2367	Journal of Biomedical Semantics
2336	International Journal of Virtual Communities and Social Networking
565	Future Internet
1813	collaborative computing
1529	Journal on Data Semantics
1421	Computers
640	arXiv: Other Computer Science
477	Egyptian Computer Science Journal
518	semantics and digital media technologies
1070	The New Review of Hypermedia and Multimedia
2260	International Journal of Digital Curation
2222	International Journal of Agricultural and Environmental Information Systems
3679	advanced robotics and its social impacts
2239	international conference on neural computation theory and applications
4001	Computer-aided Design and Applications
149	summer computer simulation conference
3454	International Journal of Communication Networks and Distributed Systems
2614	acs ieee international conference on computer systems and applications
3634	International Journal of Software Engineering & Applications
313	The International Arab Journal of Information Technology
1599	fun with algorithms
1028	Journal of Cellular Automata
1315	International Journal of Foundations of Computer Science
1345	workshop on graph-theoretic concepts in computer science
3998	Synthesis Lectures on Distributed Computing Theory
224	international conference on distributed computing and internet technology
999	ifip international conference on theoretical computer science
324	cellular automata for research and industry
202	ad hoc mobile and wireless networks
2620	conference on privacy security and trust
375	International Journal of Network Security
356	conference on privacy
2606	rfid technologies and applications
2200	Advances in Mathematics of Communications
478	international conference on security and cryptography
2515	collaboration technologies and systems
1477	mobile ad-hoc and sensor networks
472	Nordic Journal of Computing
1615	italian conference on theoretical computer science
479	simulation modeling and programming for autonomous robots
65	simulation
2814	IEEE Transactions on Automation Science and Engineering
672	robot soccer world cup
1319	european conference on mobile robots
3075	challenges of large applications in distributed environments
2134	Linear Algebra and its Applications
2226	IEEE Geoscience and Remote Sensing Letters
1753	symposium on code generation and optimization
794	runtime verification
1272	software engineering for resilient systems
2378	International Journal of Online Engineering (ijoe)
213	Ad Hoc & Sensor Wireless Networks
336	australasian database conference
690	conference on innovative data systems research
1972	digital identity management
2532	international symposium on industrial embedded systems
3298	electro information technology
1712	International Journal of Uncertainty
2416	international conference on signal and image processing applications
2546	australasian computer-human interaction conference
344	usenix security symposium
931	Journal of Scientific Computing
2198	Journal of Lightwave Technology
2514	european solid-state circuits conference
2267	IEEE Computer Architecture Letters
3759	international symposium on computational intelligence and design
2459	Computational and Mathematical Methods in Medicine
2415	BMC Systems Biology
1440	ieee international conference on high performance computing
445	tests and proofs
3569	international conference on spatial data mining and geographical knowledge services
1389	atlantic web intelligence conference
2586	arXiv: Adaptation and Self-Organizing Systems
1295	cooperative design
93	advanced data mining and applications
2305	Wireless Communications and Mobile Computing
986	mobile ad hoc and sensor networks
3304	digital image computing techniques and applications
131	system analysis and modeling
3258	IEEE Transactions on Big Data
2405	Ipsj Transactions on Computer Vision and Applications
2038	international symposium on signal processing and information technology
3479	Journal of The Franklin Institute-engineering and Applied Mathematics
4117	intelligent data acquisition and advanced computing systems technology and applications
1981	designing interactive systems
792	australasian document computing symposium
2516	Eurasip Journal on Wireless Communications and Networking
3201	International Journal of Agent-oriented Software Engineering
2395	International Journal of Manufacturing Technology and Management
916	international symposium on computer architecture
2040	Virtual Reality
1670	international conference on embedded software and systems
3704	International Journal of Metadata
280	cyberworlds
968	multimedia and ubiquitous engineering
917	declarative agent languages and technologies
1778	Communications in Statistics - Simulation and Computation
777	high-performance computer architecture
1516	international conference on networks
847	asia-pacific network operations and management symposium
1934	embedded and real-time computing systems and applications
3900	Vine
2642	IEEE Micro
1693	Data Science Journal
3269	International Journal of Arts and Technology
2104	Simulation Modelling Practice and Theory
1781	Technometrics
2567	great lakes symposium on vlsi
1906	wireless communications
969	Siam Journal on Control and Optimization
1199	Cognition
2480	Computational Intelligence and Neuroscience
1818	ACM Transactions on Multimedia Computing
1355	asia-pacific computer and human interaction
3755	network and system support for games
531	international conference on web based learning
548	information and communication technologies in tourism
543	australasian data mining conference
544	web information systems modeling
911	power and timing modeling
598	languages and compilers for parallel computing
86	wireless personal multimedia communications
713	grid and pervasive computing
1403	business intelligence for the real-time enterprises
1755	modelling
602	web-age information management
2658	Materials Today
3737	International Journal on Wireless & Optical Communications
1538	international symposium on mixed and augmented reality
2261	International Journal of Information and Computer Security
2361	sensor
2704	international conference on peer-to-peer computing
1459	simulation tools and techniques for communications
615	international conference of distributed computing and networking
226	international conference on embedded wireless systems and networks
1041	international workshop on self-organizing systems
753	international workshop on self organizing systems
219	electronic healthcare
1709	international symposium on symbolic and algebraic computation
1129	arXiv: Computational Complexity
1470	internet measurement conference
2276	Journal of Computational Geometry
1375	Random Structures and Algorithms
3046	ACM Transactions on Computation Theory
1143	conference on recommender systems
274	language and automata theory and applications
3012	IEEE Intelligent Systems & Their Applications
3835	international conference on signal acquisition and processing
2281	International Journal on Document Analysis and Recognition
4315	Language
3793	Society
1747	Spatial Cognition and Computation
1773	Decision Support Systems
1013	Journal of Decision Systems
2345	International Journal of Decision Support System Technology
1585	Computers & Industrial Engineering
73	international conference on wireless information networks and systems
1074	next generation internet
1166	international conference on smart grids and green it systems
1542	international conference on data technologies and applications
239	rules and rule markup languages for the semantic web
2086	ACM Transactions on Computational Logic
1035	formal ontology in information systems
211	web reasoning and rule systems
510	scalable uncertainty management
296	logic programming and non-monotonic reasoning
1296	logic in databases
191	international conference on artificial intelligence and law
2760	international symposium on multiple valued logic
2297	Cryptography and Communications
1821	microelectronics systems education
